z (m), u (m/s), V (1/s), T (K), rho (kg/m3), H2, H, O, O2, OH, H2O, HO2, H2O2, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, N2, 
0.030912623232793209, 15.620614688696064, 6.1892265301666298e-201, 2320.3218312180834, 0.12722674033460554, 0.018253787541932156, 0.0034474097151473634, 0.001263169692469597, 0.0092513240901851198, 0.0098094214254229213, 0.31363272189067604, 2.2519435737351754e-06, 1.803296534669656e-07, 2.2589085797650465e-08, 2.9278498425419025e-09, 6.3478504360386677e-10, 1.0039857424688124e-09, 6.3283850877156019e-09, 6.4228919414988813e-05, 9.9164796814186332e-09, 1.1413943825143325e-07, 3.6647562991176218e-09, 0.64427534324675895, 
0.031417477497638027, 15.654047172543093, 1.1309278658609291e-200, 2326.4033431103921, 0.12695493697091667, 0.017758229073188209, 0.003249935376769506, 0.0011973969060806514, 0.0090279884134664319, 0.0096095543909044904, 0.31450467324956993, 2.1654843593369323e-06, 1.7680567030792035e-07, 2.2705038146561766e-08, 2.9035435058867706e-09, 6.5680687377582063e-10, 1.0702799033078735e-09, 5.9872710799464202e-09, 6.7089966115369177e-05, 1.0541582635461839e-08, 1.1589969534657783e-07, 3.7278287522424126e-09, 0.64458262684182954, 
0.031922331762482853, 15.683527597756784, 1.6663648057793487e-200, 2331.7688220852397, 0.12671622429311311, 0.017316057157369225, 0.0030799986371459827, 0.0011404987705247048, 0.0088293222262573155, 0.0094293973751083619, 0.315279229447541, 2.0906702115505132e-06, 1.73738069231119e-07, 2.2793018012618329e-08, 2.8848681108943479e-09, 6.7802547013440089e-10, 1.1351942899306977e-09, 5.6920931531852919e-09, 6.9890268872419307e-05, 1.1153741802869525e-08, 1.1749241710017809e-07, 3.791199174104979e-09, 0.64485317608834314, 
0.032932040292172497, 15.7306538994718, 1.8889770826167095e-200, 2340.3772938021666, 0.12633648448904228, 0.016589100482783194, 0.0028139540633301844, 0.0010510652208063291, 0.0085075068386647277, 0.0091310517255459873, 0.31653804255108292, 1.9730643828379959e-06, 1.6887517910482977e-07, 2.2904417389730244e-08, 2.8605830646160376e-09, 7.1642139980338705e-10, 1.2551379694297842e-09, 5.2267343530639307e-09, 7.5288037779860947e-05, 1.2322253443424238e-08, 1.2013665725695378e-07, 3.9208124670574914e-09, 0.64529167979742752, 
0.033941748821862142, 15.768735131936287, 1.9240763814479934e-200, 2347.3450933983208, 0.12603128680172704, 0.015989662142539687, 0.0026060043608368698, 0.0009806926470986156, 0.0082440202317348513, 0.0088821514314203591, 0.31756789954904613, 1.8802334694036175e-06, 1.6499539658567652e-07, 2.2965956945515233e-08, 2.8457487354181103e-09, 7.5161097539172353e-10, 1.3681502828896385e-09, 4.860261320474137e-09, 8.0510609804929886e-05, 1.3447697302044433e-08, 1.2232671513318109e-07, 4.0499561622177653e-09, 0.64564684118255566, 
0.034951457351551786, 15.799815973051599, 1.9272058544515042e-200, 2353.0393406236753, 0.12578328330313995, 0.015492352268752663, 0.002441094473787694, 0.00092458079478067317, 0.0080264476835932991, 0.0086738157639343529, 0.31841694459935682, 1.8058683106219293e-06, 1.6185577337837694e-07, 2.2999008135692801e-08, 2.8373708624559094e-09, 7.8372748074870235e-10, 1.4736345515437738e-09, 4.5678881202115187e-09, 8.5582859527816971e-05, 1.4531709070997123e-08, 1.2413724382626683e-07, 4.179130271986133e-09, 0.6459370383224704, 
0.03596116588124143, 15.825380005027283, 1.9270989285964432e-200, 2357.725520737722, 0.12558003035745666, 0.015078645764618754, 0.002308964484524115, 0.00087939854948750399, 0.0078456550673025507, 0.0084991356170337155, 0.31912036978550556, 1.745649117662934e-06, 1.5928915597480127e-07, 2.301797672950837e-08, 2.833774909595349e-09, 8.1295091143708506e-10, 1.5712151280798353e-09, 4.3324959673077977e-09, 9.0525805667172142e-05, 1.5576552055552504e-08, 1.2562987630844831e-07, 4.3088486362638988e-09, 0.64617522190389631, 
0.037980582940620719, 15.86163051345239, 1.9271325933387741e-200, 2364.3911680863039, 0.12529293610169423, 0.014478342870307614, 0.0021255857212117181, 0.0008164415993185684, 0.0075853814985751876, 0.0082442800120444571, 0.32013196658165244, 1.6611566223049226e-06, 1.5564369513090727e-07, 2.3053553435767861e-08, 2.8387242790863628e-09, 8.6142944889644813e-10, 1.7340771727111807e-09, 4.004018218346645e-09, 0.00010002691430714326, 1.753339699250615e-08, 1.277513934102628e-07, 4.5747671402213577e-09, 0.64651597565090524, 
0.040000000000000001, 15.887691064998288, 1.927181379697646e-200, 2369.1885892365376, 0.12508735391684114, 0.014040443875405437, 0.0019975865387416199, 0.00077222913325110951, 0.0073953502471875345, 0.0080566846895574092, 0.32086624349479054, 1.6012166855715951e-06, 1.5302042692134041e-07, 2.3095311896122552e-08, 2.851610421496637e-09, 9.0252112580401185e-10, 1.8728343555027927e-09, 3.7735159137269522e-09, 0.00010923716597089414, 1.9395262077504094e-08, 1.2925307011553189e-07, 4.8425602129636096e-09, 0.64676028463129687, 
0.043749999999999997, 15.916231391149134, 1.9286430503595382e-200, 2374.4573768177356, 0.12486298368932999, 0.013551189937606602, 0.0018602048621677572, 0.00072448883072015512, 0.0071821977716725076, 0.0078451379409510379, 0.3216814389298564, 1.535715489679905e-06, 1.5010631787882606e-07, 2.324051454836642e-08, 2.8929594182360334e-09, 9.6177643850996174e-10, 2.0663486381198596e-09, 3.5249182929328577e-09, 0.00012570822988259531, 2.2623294150537559e-08, 1.3085976401262128e-07, 5.3534567780142243e-09, 0.64702775615230301, 
0.047500000000000001, 15.933304831842326, 1.9301341469127827e-200, 2377.6146416948777, 0.12472914577207567, 0.013254670266379756, 0.0017795424334436588, 0.00069622281270991545, 0.0070507838929073467, 0.0077150694912665584, 0.32217444671766599, 1.4963697626703609e-06, 1.4832411297627737e-07, 2.343823538902693e-08, 2.9444513857689293e-09, 1.0103481960554048e-09, 2.2180847885358071e-09, 3.3783605209123998e-09, 0.00014177430407458791, 2.5710344516677376e-08, 1.3178444242542815e-07, 5.870641562211961e-09, 0.64718564903276765, 
0.051250000000000004, 15.943588533740003, 1.933838489513903e-200, 2379.5201217461536, 0.1246486710818127, 0.013074268225638196, 0.0017312267480765163, 0.00067912118685921731, 0.0069683551364679843, 0.0076343916178994225, 0.3224746911069703, 1.4722192339965835e-06, 1.4721124014663033e-07, 2.3679050926360858e-08, 3.0028045864642438e-09, 1.05207933990218e-09, 2.3410147236676443e-09, 3.2903365645336955e-09, 0.00015757405871613287, 2.8700471801843677e-08, 1.3231890264297649e-07, 6.3942181525300809e-09, 0.64727855171001936, 
0.055000000000000007, 15.949786634423976, 1.9373581393164641e-200, 2380.6718011268099, 0.1246002183992054, 0.012964497626796283, 0.0017019136408594974, 0.00066859772881389839, 0.0069156395519861177, 0.007583844633005596, 0.32265819337356227, 1.4571103176327957e-06, 1.4650162922356987e-07, 2.3950708362564456e-08, 3.0657485730924037e-09, 1.0894757194515654e-09, 2.4447704625298434e-09, 3.2368219170604101e-09, 0.00017319307966712487, 3.1623393144763239e-08, 1.326259213804464e-07, 6.9230285316149532e-09, 0.64733231179349426, 
0.058750000000000004, 15.953501675964937, 1.9382585249981208e-200, 2381.3651375902145, 0.1245711947572168, 0.012897943096663023, 0.001683976630712829, 0.00066201928690401987, 0.0068810790101193594, 0.0075517641220697179, 0.32277045819504813, 1.4474607275277893e-06, 1.4603759570602852e-07, 2.4243022941752848e-08, 3.1317074432651064e-09, 1.1241368382534321e-09, 2.5360280443174224e-09, 3.2040118095892374e-09, 0.00018868413215486333, 3.4498763606614699e-08, 1.327982625455215e-07, 7.4556432636141954e-09, 0.64736227303642835, 
0.0625, 15.95569829128487, 1.9388695726783919e-200, 2381.7781051139891, 0.12455404017606703, 0.012857927222473718, 0.0016729315447293401, 0.00065783338958535478, 0.006857662902504085, 0.0075310363642954355, 0.32283904792883034, 1.4411374956943684e-06, 1.4572407535727757e-07, 2.4548562575488809e-08, 3.199599265357514e-09, 1.15706781109001e-09, 2.6192259789364266e-09, 3.1837618754128896e-09, 0.00020407969317314664, 3.7339508238385939e-08, 1.3288999405766804e-07, 7.99074595989572e-09, 0.64737768116437189, 
0.066250000000000003, 15.956962841455658, 1.9390541346809452e-200, 2382.0189342650015, 0.12454416681753036, 0.012834245621276028, 0.0016660930840067647, 0.0006551088741811082, 0.006841109163828611, 0.0075173026734964947, 0.32288078172865314, 1.4368526856644259e-06, 1.45503178594466e-07, 2.4862203148810659e-08, 3.2686894795619603e-09, 1.188894810626538e-09, 2.6972461115820704e-09, 3.1711846476272415e-09, 0.00021939968799772322, 4.0154113978235211e-08, 1.3293320906670806e-07, 8.5272542044428392e-09, 0.64738416000790044, 
0.070000000000000007, 15.957653940414094, 1.939190660099231e-200, 2382.1538382011258, 0.12453877162504925, 0.012820630876768468, 0.0016618341683249447, 0.00065328105065648814, 0.0068287909296080584, 0.0075078840680893322, 0.32290597170947194, 1.4338217637801366e-06, 1.4533943993811353e-07, 2.5180512163173991e-08, 3.3384836699935416e-09, 1.2200059766949776e-09, 2.7719337073523493e-09, 3.1633148297057426e-09, 0.00023465627863508351, 4.2948147806608259e-08, 1.3294721311972034e-07, 9.0643296500757029e-09, 0.64738515112330097, 
0.07362500000000001, 15.957987643891803, 1.9394315615957583e-200, 2382.2224622851863, 0.12453616682666831, 0.012813351197120404, 0.0016592197260442731, 0.00065203675626667932, 0.0068193626742577207, 0.0075013032820600975, 0.32292066116806173, 1.4316241070275886e-06, 1.4521462570771851e-07, 2.5490492998796932e-08, 3.406306021858744e-09, 1.2496306507695796e-09, 2.8420902413681322e-09, 3.158450206224049e-09, 0.00024935176362210124, 4.5633118966361937e-08, 1.3294417997663366e-07, 9.5834580921438729e-09, 0.64738291228610712, 
0.077250000000000013, 15.958112583062892, 1.9396602986093099e-200, 2382.252508392467, 0.1245351918347162, 0.012809745032278422, 0.0016575425708324767, 0.00065111884157486991, 0.0068114908514980525, 0.0074963026571635673, 0.32292931334852254, 1.4298848148768553e-06, 1.4511081763118633e-07, 2.5801409343425259e-08, 3.4742823690028517e-09, 1.2789429310222773e-09, 2.9108882487606211e-09, 3.1552970097911834e-09, 0.00026399874977639021, 4.8304365199499275e-08, 1.3293120486457655e-07, 1.0102128937350105e-08, 0.64737868499420226, 
0.080875000000000002, 15.958107165748942, 1.9399350424227878e-200, 2382.2584569793271, 0.12453523450273624, 0.012808435572281427, 0.0016564512726511553, 0.00065040526903056286, 0.0068045990328407758, 0.007492293206844562, 0.32293418913859151, 1.4284332465594787e-06, 1.4502023426198264e-07, 2.6112363757980713e-08, 3.5422762508266317e-09, 1.308028167704457e-09, 2.9787643209659558e-09, 3.1532137687804634e-09, 0.00027859960864634646, 5.0963320905289485e-08, 1.3291240057780333e-07, 1.0620034892985397e-08, 0.64737322185523027, 
0.084500000000000006, 15.958020400223372, 1.9401691926784261e-200, 2382.2493593522786, 0.12453591225329812, 0.012808561710417833, 0.0016557264968540815, 0.00064981988519399107, 0.0067983268111634311, 0.0074889065801689017, 0.32293670217275722, 1.4271628156050756e-06, 1.4493800774960904e-07, 2.6422769787002717e-08, 3.6101964992041715e-09, 1.3369394154590634e-09, 3.0459957332118325e-09, 3.151800060260356e-09, 0.00029315566074905543, 5.3610912719405736e-08, 1.3289032534849967e-07, 1.1136955229448242e-08, 0.64736699337597725, 
0.088125000000000009, 15.957882939462188, 1.9404020234490095e-200, 2382.2308769708725, 0.12453698580788228, 0.012809584631967928, 0.0016552311917003447, 0.00064931511759282353, 0.0067924487582335779, 0.0074859123301397783, 0.3229377368041812, 1.4260068912677451e-06, 1.4486109140265522e-07, 2.6732245184685604e-08, 3.6779822480153762e-09, 1.3657095258372549e-09, 3.1127580622669128e-09, 3.1508056554845276e-09, 0.00030766756822523436, 5.6247730122053922e-08, 1.3286657184332893e-07, 1.1652731719052759e-08, 0.64736029392344208, 
0.091749999999999998, 15.957713963030166, 1.940587217726113e-200, 2382.2065526829592, 0.12453830544829729, 0.012811166972384061, 0.0016548796413095462, 0.00064886122755654645, 0.0067868238925476746, 0.0074831662534401008, 0.32293784649732693, 1.4249238049746428e-06, 1.447875782479746e-07, 2.704054021897765e-08, 3.7455925970674843e-09, 1.3943586320664204e-09, 3.1791619039371715e-09, 3.1500740467919435e-09, 0.00032213553909498169, 5.8874131913927487e-08, 1.3284213203033635e-07, 1.2167248952460391e-08, 0.64735330787171663, 
0.095375000000000001, 15.95752547131309, 1.940649103263706e-200, 2382.1786115909204, 0.1245397774465334, 0.012813094659813829, 0.001654617958865974, 0.00064843970627590387, 0.0067813663530150673, 0.007480578665415921, 0.32293737795691102, 1.4238878377558611e-06, 1.4471629923620036e-07, 2.7347417069979133e-08, 3.8129834201155664e-09, 1.4228919121477272e-09, 3.2452602821911618e-09, 3.1495068479901087e-09, 0.00033655608883394753, 6.1489714251116786e-08, 1.328176424797766e-07, 1.2680299149410077e-08, 0.64734615404101603, 
0.099000000000000005, 15.957328321223757, 1.9404291751727836e-200, 2382.1491155211802, 0.12454131588713147, 0.012815145122457596, 0.0016544110126770881, 0.00064804726231528214, 0.006776151999443588, 0.0074781451786246466, 0.32293656133600518, 1.4229057111176737e-06, 1.44648119283688e-07, 2.7646903527074508e-08, 3.8788387966011954e-09, 1.4507632267769242e-09, 3.3098102300640533e-09, 3.1490414634384955e-09, 0.00035065372532937033, 6.4044924887734367e-08, 1.3279432106205304e-07, 1.3181996028219361e-08, 0.64733906735271762, 
0.10000000000000001, 15.957327844388491, 0.0, 2382.1491155211802, 0.12454131561343154, 0.012815147487825522, 0.0016544110087129971, 0.00064804726076251305, 0.0067761519832074263, 0.007478145160706458, 0.32293656056222531, 1.4229057077082864e-06, 1.4464811893710041e-07, 2.764690346083048e-08, 3.8788387873072107e-09, 1.4507632233007881e-09, 3.309810222133503e-09, 3.1490414558931591e-09, 0.0003506537244891781, 6.404492473427799e-08, 1.32794320743868e-07, 1.3181995996634323e-08, 0.64733906580164535, 
